audio_file_path,classId,class
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/1.AI챗봇/노인남여_노인대화16_M_1551336741_66_강원_실내/노인남여_노인대화16_M_1551336741_66_강원_실내_21455.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/1.AI챗봇/노인남여_노인대화16_M_1536367618_72_강원_실내/노인남여_노인대화16_M_1536367618_72_강원_실내_21852.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/1.AI챗봇/노인남여_노인대화16_M_1535359907_70_수도권_실내/노인남여_노인대화16_M_1535359907_70_수도권_실내_22152.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/1.AI챗봇/노인남여_노인대화16_M_1521530844_64_수도권_실외/노인남여_노인대화16_M_1521530844_64_수도권_실외_22150.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/1.AI챗봇/노인남여_노인대화38_M_1555180305_67_강원_실내/노인남여_노인대화38_M_1555180305_67_강원_실내_43270.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/1.AI챗봇/노인남여_노인대화38_F_1534631503_60_수도권_실내/노인남여_노인대화38_F_1534631503_60_수도권_실내_42518.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/1.AI챗봇/노인남여_노인대화38_M_1542738257_68_경상_실내/노인남여_노인대화38_M_1542738257_68_경상_실내_43217.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/1.AI챗봇/노인남여_노인대화38_M_1542738257_68_경상_실내/노인남여_노인대화38_M_1542738257_68_경상_실내_42254.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/1.AI챗봇/노인남여_노인대화38_F_1535528162_65_강원_실내/노인남여_노인대화38_F_1535528162_65_강원_실내_42817.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/1.AI챗봇/노인남여_노인대화38_M_1547958265_66_수도권_실내/노인남여_노인대화38_M_1547958265_66_수도권_실내_43616.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/1.AI챗봇/노인남여_노인대화38_M_1540301643_61_충청_실내/노인남여_노인대화38_M_1540301643_61_충청_실내_P06747.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/1.AI챗봇/노인남여_자유대화_M_1521481375_64_강원_실내/노인남여_자유대화_M_1521481375_64_강원_실내_20201226160611.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/1.AI챗봇/노인남여_노인대화39_F_1528090697_61_강원_실내/노인남여_노인대화39_F_1528090697_61_강원_실내_44713.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화31_F_ab012_62_수도권_실내/노인남여_노인대화31_F_ab012_62_수도권_실내_35907.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화31_F_ab010_60_충청_실내/노인남여_노인대화31_F_ab010_60_충청_실내_36026.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화31_F_ab010_60_충청_실내/노인남여_노인대화31_F_ab010_60_충청_실내_35346.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화30_F_hhjjcc0203_60_수도권_실내/노인남여_노인대화30_F_hhjjcc0203_60_수도권_실내_34521.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화30_F_kopo9_64_충청_실내/노인남여_노인대화30_F_kopo9_64_충청_실내_34738.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화30_F_kopo9_64_충청_실내/노인남여_노인대화30_F_kopo9_64_충청_실내_35037.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화30_F_kopo9_64_충청_실내/노인남여_노인대화30_F_kopo9_64_충청_실내_34757.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화30_M_Forthescape1_61_수도권_실내/노인남여_노인대화30_M_Forthescape1_61_수도권_실내_34965.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화31_F_ab011_73_수도권_실내/노인남여_노인대화31_F_ab011_73_수도권_실내_35742.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화31_F_ab011_73_수도권_실내/노인남여_노인대화31_F_ab011_73_수도권_실내_35786.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화30_M_johnfo0od_63_수도권_실내/노인남여_노인대화30_M_johnfo0od_63_수도권_실내_35068.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화30_M_johnfo0od_63_수도권_실내/노인남여_노인대화30_M_johnfo0od_63_수도권_실내_34834.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화30_F_realsloo_73_수도권_실내/노인남여_노인대화30_F_realsloo_73_수도권_실내_34823.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화32_F_ab054_66_충청_실내/노인남여_노인대화32_F_ab054_66_충청_실내_37212.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화32_F_ab054_66_충청_실내/노인남여_노인대화32_F_ab054_66_충청_실내_36586.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화31_F_ab015_62_수도권_실내/노인남여_노인대화31_F_ab015_62_수도권_실내_35519.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화31_F_ab013_62_수도권_실내/노인남여_노인대화31_F_ab013_62_수도권_실내_36105.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화31_F_ab013_62_수도권_실내/노인남여_노인대화31_F_ab013_62_수도권_실내_35484.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화31_M_ab020_71_수도권_실내/노인남여_노인대화31_M_ab020_71_수도권_실내_35402.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화31_M_ab007_63_수도권_실내/노인남여_노인대화31_M_ab007_63_수도권_실내_35887.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화33_F_ab062_61_수도권_실내/노인남여_노인대화33_F_ab062_61_수도권_실내_37321.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화33_F_ab062_61_수도권_실내/노인남여_노인대화33_F_ab062_61_수도권_실내_38101.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화33_F_ab062_61_수도권_실내/노인남여_노인대화33_F_ab062_61_수도권_실내_37980.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화32_M_ab049_61_수도권_실내/노인남여_노인대화32_M_ab049_61_수도권_실내_36695.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화32_M_ab049_61_수도권_실내/노인남여_노인대화32_M_ab049_61_수도권_실내_36685.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화31_F_ab022_64_경상_실내/노인남여_노인대화31_F_ab022_64_경상_실내_35619.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화31_F_ab022_64_경상_실내/노인남여_노인대화31_F_ab022_64_경상_실내_35944.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화32_F_don5708_64_전라_실내/노인남여_노인대화32_F_don5708_64_전라_실내_36980.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화31_F_ab021_64_수도권_실내/노인남여_노인대화31_F_ab021_64_수도권_실내_35498.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화31_F_ab021_64_수도권_실내/노인남여_노인대화31_F_ab021_64_수도권_실내_35714.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화37_F_honim0104_63_수도권_실내/노인남여_노인대화37_F_honim0104_63_수도권_실내_41500.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화34_M_hirudfl12345_64_경상_실내/노인남여_노인대화34_M_hirudfl12345_64_경상_실내_38697.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화37_F_gywjd2275_60_수도권_실내/노인남여_노인대화37_F_gywjd2275_60_수도권_실내_42023.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화37_F_seed5871_65_수도권_실내/노인남여_노인대화37_F_seed5871_65_수도권_실내_41943.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화37_F_gksqhfka217_62_수도권_실내/노인남여_노인대화37_F_gksqhfka217_62_수도권_실내_41650.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화36_M_hiadmiral_60_충청_실내/노인남여_노인대화36_M_hiadmiral_60_충청_실내_40840.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화37_F_dicgong_77_수도권_실내/노인남여_노인대화37_F_dicgong_77_수도권_실내_42205.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화37_F_dicgong_77_수도권_실내/노인남여_노인대화37_F_dicgong_77_수도권_실내_41387.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화35_F_aileenchoi_68_수도권_실내/노인남여_노인대화35_F_aileenchoi_68_수도권_실내_39270.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화36_F_ddoriddol_61_수도권_실내/노인남여_노인대화36_F_ddoriddol_61_수도권_실내_40812.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화35_M_rr578rr_64_경상_실내/노인남여_노인대화35_M_rr578rr_64_경상_실내_39670.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화37_M_g4o4o4d_60_수도권_실내/노인남여_노인대화37_M_g4o4o4d_60_수도권_실내_41385.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화37_F_yukyoungbe_60_수도권_실내/노인남여_노인대화37_F_yukyoungbe_60_수도권_실내_41451.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화42_F_leejoy89_64_충청_실내/노인남여_노인대화42_F_leejoy89_64_충청_실내_48135.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화40_M_jolie1_72_수도권_실내/노인남여_노인대화40_M_jolie1_72_수도권_실내_46105.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화40_M_jolie1_72_수도권_실내/노인남여_노인대화40_M_jolie1_72_수도권_실내_46195.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화37_M_yeji9399_61_수도권_실내/노인남여_노인대화37_M_yeji9399_61_수도권_실내_41350.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화40_M_ab081_77_수도권_실내/노인남여_노인대화40_M_ab081_77_수도권_실내_45411.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화37_F_Sittingpretty_65_수도권_실내/노인남여_노인대화37_F_Sittingpretty_65_수도권_실내_41634.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화41_M_maya231_64_경상_실내/노인남여_노인대화41_M_maya231_64_경상_실내_46579.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화41_F_lethe30172_71_수도권_실내/노인남여_노인대화41_F_lethe30172_71_수도권_실내_46686.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화41_F_km30221_60_수도권_실내/노인남여_노인대화41_F_km30221_60_수도권_실내_46384.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화44_F_jeongkor_60_경상_실내/노인남여_노인대화44_F_jeongkor_60_경상_실내_50149.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화44_F_jeongkor_60_경상_실내/노인남여_노인대화44_F_jeongkor_60_경상_실내_50209.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화42_F_yewon39_61_수도권_실내/노인남여_노인대화42_F_yewon39_61_수도권_실내_47502.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화43_F_smalljune81_67_수도권_실내/노인남여_노인대화43_F_smalljune81_67_수도권_실내_48786.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화44_F_a01099193344_60_전라_실내/노인남여_노인대화44_F_a01099193344_60_전라_실내_50014.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화42_M_saheeae_61_수도권_실내/노인남여_노인대화42_M_saheeae_61_수도권_실내_47877.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화42_M_saheeae_61_수도권_실내/노인남여_노인대화42_M_saheeae_61_수도권_실내_47927.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화42_M_ahdghks000_67_경상_실내/노인남여_노인대화42_M_ahdghks000_67_경상_실내_47683.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화43_F_limsunzoo_77_수도권_실내/노인남여_노인대화43_F_limsunzoo_77_수도권_실내_49028.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화43_F_nyanyang22_60_제주_실내/노인남여_노인대화43_F_nyanyang22_60_제주_실내_49171.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화43_F_5285b_60_수도권_실내/노인남여_노인대화43_F_5285b_60_수도권_실내_48979.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화42_M_shzzang09_61_강원_실내/노인남여_노인대화42_M_shzzang09_61_강원_실내_47832.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화44_F_minji4409_61_수도권_실내/노인남여_노인대화44_F_minji4409_61_수도권_실내_49976.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화46_F_chs9527_62_수도권_실내/노인남여_노인대화46_F_chs9527_62_수도권_실내_52222.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화44_F_xotjd210_61_경상_실내/노인남여_노인대화44_F_xotjd210_61_경상_실내_49380.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화44_F_xotjd210_61_경상_실내/노인남여_노인대화44_F_xotjd210_61_경상_실내_49969.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화44_F_xotjd210_61_경상_실내/노인남여_노인대화44_F_xotjd210_61_경상_실내_49856.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화46_F_sit_62_수도권_실내/노인남여_노인대화46_F_sit_62_수도권_실내_52086.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화46_F_sit_62_수도권_실내/노인남여_노인대화46_F_sit_62_수도권_실내_51658.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화45_M_Uoo8291_72_전라_실내/노인남여_노인대화45_M_Uoo8291_72_전라_실내_51214.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화46_F_20000league_65_수도권_실내/노인남여_노인대화46_F_20000league_65_수도권_실내_52002.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화45_M_ab027_67_전라_실내/노인남여_노인대화45_M_ab027_67_전라_실내_50330.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화45_M_ab027_67_전라_실내/노인남여_노인대화45_M_ab027_67_전라_실내_50946.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화46_F_glvlepdl_66_수도권_실내/노인남여_노인대화46_F_glvlepdl_66_수도권_실내_51400.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화46_F_sunchokr_62_수도권_실내/노인남여_노인대화46_F_sunchokr_62_수도권_실내_51277.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화46_F_rokkjh90_66_수도권_실내/노인남여_노인대화46_F_rokkjh90_66_수도권_실내_52175.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화49_F_henflesh_82_수도권_실내/노인남여_노인대화49_F_henflesh_82_수도권_실내_54589.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화48_M_b590116_62_충청_실내/노인남여_노인대화48_M_b590116_62_충청_실내_53826.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화48_F_chanhee_61_경상_실내/노인남여_노인대화48_F_chanhee_61_경상_실내_53499.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화49_F_misshe_63_수도권_실내/노인남여_노인대화49_F_misshe_63_수도권_실내_54303.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화47_F_dlekdls911_61_수도권_실내/노인남여_노인대화47_F_dlekdls911_61_수도권_실내_52710.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화47_F_dlekdls911_61_수도권_실내/노인남여_노인대화47_F_dlekdls911_61_수도권_실내_53026.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화48_M_hyeri6117_60_수도권_실내/노인남여_노인대화48_M_hyeri6117_60_수도권_실내_53547.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화47_F_bjkim5102_70_수도권_실내/노인남여_노인대화47_F_bjkim5102_70_수도권_실내_53153.wav,2,정상
/content/drive/MyDrive/연세_석사/3학기/기계학습및프로그래밍/코드/real_data/자유대화 음성(노인남녀)/Training/원천데이터/2.음성수집도구/노인남여_노인대화48_M_hrjigi_78_수도권_실내/노인남여_노인대화48_M_hrjigi_78_수도권_실내_53556.wav,2,정상
